time lick whlPos 
30.080 0.000 10.500 
30.134 0.000 10.500 
30.188 0.000 10.500 
30.245 0.000 10.500 
30.299 0.000 10.500 
30.376 0.000 10.500 
30.435 0.000 10.500 
30.491 0.000 10.500 
30.545 0.000 10.500 
30.600 0.000 10.500 
30.655 0.000 10.500 
30.730 0.000 10.500 
30.785 0.000 10.500 
30.839 0.000 10.500 
30.893 0.000 10.500 
30.947 0.000 10.500 
31.006 0.000 10.500 
31.060 0.000 10.500 
31.118 0.000 10.500 
31.172 0.000 10.500 
31.228 0.000 10.500 
31.284 0.000 10.500 
31.341 0.000 10.500 
31.396 0.000 10.500 
31.452 0.000 10.500 
31.507 0.000 10.500 
31.563 0.000 10.500 
31.619 0.000 10.500 
31.679 0.000 10.500 
31.738 0.000 10.500 
31.799 0.000 10.500 
31.856 0.000 10.500 
31.910 0.000 10.500 
31.967 0.000 10.500 
32.020 0.000 10.500 
32.075 0.000 10.500 
32.127 0.000 10.500 
32.183 0.000 10.500 
32.240 0.000 10.500 
32.297 0.000 10.500 
32.352 0.000 10.500 
32.407 0.000 10.500 
32.465 0.000 10.500 
32.519 0.000 10.500 
32.574 0.000 10.500 
32.633 0.000 10.500 
32.687 0.000 10.500 
32.745 0.000 10.500 
32.802 0.000 10.500 
32.857 0.000 10.500 
32.911 0.000 10.500 
32.972 0.000 10.500 
33.027 0.000 10.500 
33.079 0.000 10.500 
33.137 0.000 10.500 
33.195 0.000 10.500 
33.249 0.000 10.500 
33.324 0.000 10.500 
33.380 0.000 10.500 
33.433 0.000 10.500 
33.485 0.000 10.500 
33.540 0.000 10.500 
33.594 0.000 10.500 
33.652 0.000 10.500 
33.711 0.000 10.500 
33.768 0.000 10.500 
33.843 0.000 10.500 
33.904 0.000 10.500 
33.960 0.000 10.500 
34.013 0.000 10.500 
34.070 0.000 10.500 
34.130 0.000 10.500 
34.188 0.000 10.500 
34.247 0.000 10.500 
34.301 0.000 10.500 
34.356 0.000 10.500 
34.411 0.000 10.500 
34.464 0.000 10.500 
34.518 0.000 10.500 
34.571 0.000 10.500 
34.627 0.000 10.500 
34.683 0.000 10.500 
34.739 0.000 10.500 
34.795 0.000 10.500 
34.848 0.000 10.500 
34.902 0.000 10.500 
34.960 0.000 10.500 
35.015 0.000 10.500 
35.074 0.000 10.500 
35.132 0.000 10.500 
35.186 0.000 10.500 
35.248 0.000 10.500 
35.307 0.000 10.500 
35.367 0.000 10.500 
35.422 0.000 10.500 
35.481 0.000 10.500 
35.537 0.000 10.500 
35.591 0.000 10.500 
35.645 0.000 10.500 
35.700 0.000 10.500 
35.757 0.000 10.500 
35.812 0.000 10.500 
35.868 0.000 10.500 
35.928 0.000 10.500 
35.982 0.000 10.500 
36.038 0.000 10.500 
36.090 0.000 10.500 
36.147 0.000 10.500 
36.201 0.000 10.500 
36.256 0.000 10.500 
36.311 0.000 10.500 
36.367 0.000 10.500 
36.424 0.000 10.500 
36.480 0.000 10.500 
36.534 0.000 10.500 
36.593 0.000 10.500 
36.651 0.000 10.500 
36.708 0.000 10.500 
36.762 0.000 10.500 
36.817 0.000 10.500 
36.871 0.000 10.500 
36.927 0.000 10.500 
36.983 0.000 10.500 
37.040 0.000 10.500 
37.099 0.000 10.500 
37.153 0.000 10.500 
37.208 0.000 10.500 
37.262 0.000 10.500 
37.317 0.000 10.500 
37.372 0.000 10.500 
37.426 0.000 10.500 
37.482 0.000 10.500 
37.537 0.000 10.500 
37.593 0.000 10.500 
37.650 0.000 10.500 
37.705 0.000 10.500 
37.759 0.000 10.500 
37.818 0.000 10.500 
37.872 0.000 10.500 
37.927 0.000 10.500 
37.986 0.000 10.500 
38.062 0.000 10.500 
38.117 0.000 10.500 
38.177 0.000 10.500 
38.233 0.000 10.500 
38.293 0.000 10.500 
38.350 0.000 10.500 
38.404 0.000 10.500 
38.456 0.000 10.500 
38.513 0.000 10.500 
38.567 0.000 10.500 
38.620 0.000 10.500 
38.675 0.000 10.500 
38.728 0.000 10.500 
38.782 0.000 10.500 
38.857 0.000 10.500 
38.910 0.000 10.500 
38.967 0.000 10.500 
39.022 0.000 10.500 
39.077 0.000 10.500 
39.134 0.000 10.500 
39.189 0.000 10.500 
39.244 0.000 10.500 
39.300 0.000 10.500 
39.358 0.000 10.500 
39.416 0.000 10.500 
39.471 0.000 10.500 
39.526 0.000 10.500 
39.581 0.000 10.500 
39.637 0.000 10.500 
39.692 0.000 10.500 
39.746 0.000 10.500 
39.800 0.000 10.500 
39.855 0.000 10.500 
39.911 0.000 10.500 
39.965 0.000 10.500 
40.019 0.000 10.500 
40.074 0.000 10.500 
40.132 0.000 10.500 
40.190 0.000 10.500 
40.247 0.000 10.500 
40.301 0.000 10.500 
40.361 0.000 10.500 
40.437 0.000 10.500 
40.497 0.000 10.500 
40.555 0.000 10.500 
40.611 0.000 10.500 
40.666 0.000 10.500 
40.719 0.000 10.500 
40.781 0.000 10.500 
40.840 0.000 10.500 
40.898 0.000 10.500 
40.952 0.000 10.500 
41.006 0.000 10.500 
41.061 0.000 10.500 
41.116 0.000 10.500 
41.170 0.000 10.500 
41.249 0.000 10.500 
41.308 0.000 10.500 
41.365 0.000 10.500 
41.420 0.000 10.500 
41.481 0.000 10.500 
41.536 0.000 10.500 
41.591 0.000 10.500 
41.645 0.000 10.500 
41.700 0.000 10.500 
41.757 0.000 10.500 
41.813 0.000 10.500 
41.870 0.000 10.500 
41.924 0.000 10.500 
41.979 0.000 10.500 
42.033 0.000 10.500 
42.090 0.000 10.500 
42.145 0.000 10.500 
42.200 0.000 10.500 
42.261 0.000 10.500 
42.316 0.000 10.500 
42.373 0.000 10.500 
42.429 0.000 10.500 
42.482 0.000 10.500 
42.541 0.000 10.500 
42.598 0.000 10.500 
42.656 0.000 10.500 
42.712 0.000 10.500 
42.769 0.000 10.500 
42.824 0.000 10.500 
42.878 0.000 10.500 
42.935 0.000 10.500 
42.990 0.000 10.500 
43.047 0.000 10.500 
43.104 0.000 10.500 
43.164 0.000 10.500 
43.220 0.000 10.500 
43.278 0.000 10.500 
43.334 0.000 10.500 
43.388 0.000 10.500 
43.444 0.000 10.500 
43.504 0.000 10.500 
43.558 0.000 10.500 
43.613 0.000 10.500 
43.688 0.000 10.500 
43.746 0.000 10.500 
43.804 0.000 10.500 
43.859 0.000 10.500 
43.919 0.000 10.500 
43.978 0.000 10.500 
44.033 0.000 10.500 
44.089 0.000 10.500 
44.145 0.000 10.500 
44.201 0.000 10.500 
44.262 0.000 10.500 
44.320 0.000 10.500 
44.374 0.000 10.500 
44.434 0.000 10.500 
44.492 0.000 10.500 
44.546 0.000 10.500 
44.604 0.000 10.500 
44.665 0.000 10.500 
44.719 0.000 10.500 
44.777 0.000 10.500 
44.832 0.000 10.500 
44.892 0.000 10.500 
44.949 0.000 10.500 
45.005 0.000 10.500 
45.059 0.000 10.500 
45.113 0.000 10.500 
45.169 0.000 10.500 
45.210 0.000 10.500 
45.271 0.000 10.500 
45.324 0.000 10.500 
45.380 0.000 10.500 
45.435 0.000 10.500 
45.492 0.000 10.500 
45.547 0.000 10.500 
45.603 0.000 10.500 
45.666 0.000 10.500 
45.722 0.000 10.500 
45.776 0.000 10.500 
45.835 0.000 10.500 
45.890 0.000 10.500 
45.948 0.000 10.500 
45.992 0.000 10.500 
46.053 0.000 10.500 
46.107 0.000 10.500 
46.163 0.000 10.500 
46.221 0.000 10.500 
46.277 0.000 10.500 
46.333 0.000 10.500 
46.388 0.000 10.500 
46.447 0.000 10.500 
46.503 0.000 10.500 
46.557 0.000 10.500 
46.614 0.000 10.500 
46.671 0.000 10.500 
46.736 0.000 10.500 
46.796 0.000 10.500 
46.856 0.000 10.500 
46.904 0.000 10.500 
46.962 0.000 10.500 
47.016 0.000 10.500 
47.092 0.000 10.500 
47.147 0.000 10.500 
47.200 0.000 10.500 
47.258 0.000 10.500 
47.312 0.000 10.500 
47.373 0.000 10.500 
47.434 0.000 10.500 
47.494 0.000 10.500 
47.549 0.000 10.500 
47.604 0.000 10.500 
47.660 0.000 10.500 
47.718 0.000 10.500 
47.774 0.000 10.500 
47.832 0.000 10.500 
47.896 0.000 10.500 
47.954 0.000 10.500 
48.014 0.000 10.500 
48.074 0.000 10.500 
48.132 0.000 10.500 
48.188 0.000 10.500 
48.260 0.000 10.500 
48.316 0.000 10.500 
48.374 0.000 10.500 
48.429 0.000 10.500 
48.491 0.000 10.500 
48.547 0.000 10.500 
48.623 0.000 10.500 
48.677 0.000 10.500 
48.733 0.000 10.500 
48.787 0.000 10.500 
48.844 0.000 10.500 
48.902 0.000 10.500 
48.962 0.000 10.500 
49.018 0.000 10.500 
49.075 0.000 10.500 
49.130 0.000 10.500 
49.190 0.000 10.500 
49.245 0.000 10.500 
49.301 0.000 10.500 
49.361 0.000 10.500 
49.437 0.000 10.500 
49.495 0.000 10.500 
49.552 0.000 10.500 
49.611 0.000 10.500 
49.667 0.000 10.500 
49.724 0.000 10.500 
49.778 0.000 10.500 
49.834 0.000 10.500 
49.893 0.000 10.500 
49.951 0.000 10.500 
50.006 0.000 10.500 
50.061 0.000 10.500 
50.121 0.000 10.500 
50.175 0.000 10.500 
50.250 0.000 10.500 
50.305 0.000 10.500 
50.361 0.000 10.500 
50.417 0.000 10.500 
50.472 0.000 10.500 
50.527 0.000 10.500 
50.582 0.000 10.500 
50.658 0.000 10.500 
50.711 0.000 10.500 
50.768 0.000 10.500 
50.821 0.000 10.500 
50.877 0.000 10.500 
50.934 0.000 10.500 
50.990 0.000 10.500 
51.049 0.000 10.500 
51.108 0.000 10.500 
51.166 0.000 10.500 
51.222 0.000 10.500 
51.279 0.000 10.500 
51.334 0.000 10.500 
51.387 0.000 10.500 
51.442 0.000 10.500 
51.496 0.000 10.500 
51.542 0.000 10.500 
51.602 0.000 10.500 
51.659 0.000 10.500 
51.718 0.000 10.500 
51.780 0.000 10.500 
51.838 0.000 10.500 
51.897 0.000 10.500 
51.954 0.000 10.500 
52.027 0.000 10.500 
52.083 0.000 10.500 
52.136 0.000 10.500 
52.191 0.000 10.500 
52.244 0.000 10.500 
52.301 0.000 10.500 
52.355 0.000 10.500 
52.410 0.000 10.500 
52.467 0.000 10.500 
52.522 0.000 10.500 
52.578 0.000 10.500 
52.639 0.000 10.500 
52.694 0.000 10.500 
52.748 0.000 10.500 
52.804 0.000 10.500 
52.858 0.000 10.500 
52.912 0.000 10.500 
52.967 0.000 10.500 
53.009 0.000 10.500 
53.066 0.000 10.500 
53.123 0.000 10.500 
53.176 0.000 10.500 
53.237 0.000 10.500 
53.298 0.000 10.500 
53.357 0.000 10.500 
53.412 0.000 10.500 
53.479 0.000 10.500 
53.534 0.000 10.500 
53.589 0.000 10.500 
53.642 0.000 10.500 
53.700 0.000 10.500 
53.756 0.000 10.500 
53.808 0.000 10.500 
53.865 0.000 10.500 
53.921 0.000 10.500 
53.982 0.000 10.500 
54.038 0.000 10.500 
54.092 0.000 10.500 
54.145 0.000 10.500 
54.206 0.000 10.500 
54.266 0.000 10.500 
54.324 0.000 10.500 
54.379 0.000 10.500 
54.435 0.000 10.500 
54.491 0.000 10.500 
54.544 0.000 10.500 
54.599 0.000 10.500 
54.653 0.000 10.500 
54.707 0.000 10.500 
54.767 0.000 10.500 
54.828 0.000 10.500 
54.885 0.000 10.500 
54.939 0.000 10.500 
54.997 0.000 10.500 
55.054 0.000 10.500 
55.106 0.000 10.500 
55.164 0.000 10.500 
55.220 0.000 10.500 
55.288 0.000 10.500 
55.346 0.000 10.500 
55.401 0.000 10.500 
55.454 0.000 10.500 
55.508 0.000 10.500 
55.559 0.000 10.500 
55.615 0.000 10.500 
55.668 0.000 10.500 
55.726 0.000 10.500 
55.779 0.000 10.500 
55.834 0.000 10.500 
55.894 0.000 10.500 
55.954 0.000 10.500 
56.012 0.000 10.500 
56.066 0.000 10.500 
56.119 0.000 10.500 
56.172 0.000 10.500 
56.228 0.000 10.500 
